id,title,kind_id,production_year,episode_nr
3845,Stronger Than Death,7,2004.0,10.0
2988,Fielders Dream,7,2012.0,
1479,(#1.4),7,2006.0,4.0
2466,Anna Thinks of the Best Way on How to Approach Her Long Lost Daughter,7,2011.0,51.0
167,"Newport, RI",7,2004.0,11.0
4771,(#1.8),7,2011.0,8.0
5874,Game 1,7,1982.0,
3509,John Tucker Must Die Preview,7,2006.0,
1380,(#1.1),7,2008.0,1.0
600,Bedtime Stories,7,2007.0,7.0
3899,(#1.24),7,2008.0,24.0
4699,136,2,2012.0,
105,Yellowcard,7,2006.0,
2450,Anna is Exposed to Sofia and Her Family's Life,7,2011.0,3.0
4553,Verraad en verzet,7,2009.0,5.0
1708,From Housing Space to Cozy Place,7,2011.0,2.0
5921,Game 2,7,1985.0,
5640,Game 1,7,1967.0,1.0
5162,"Lights, Camera, Duggars",7,2009.0,10.0
5352,Nätet dras samman,7,2009.0,5.0
3323,I'm Not Liking This at All,7,2011.0,4.0
5307,Once a Thief,7,2001.0,19.0
4827,Memphre Blues,7,2004.0,6.0
2470,"Anna's Apparent Heir, Jessica, Tries to Claim Her Inheritance",7,2011.0,8.0
5143,Duggars: All You Wanted to Know,7,2011.0,10.0
1411,(#1.4),7,2012.0,4.0
4783,Ciencia criminal,7,2012.0,2.0
729,(#1.2),7,2008.0,2.0
4292,Bowtime,7,2006.0,1.0
58,Lock and Load,7,2011.0,17.0
591,The Clown Case,7,2007.0,7.0
4665,13 Witches,2,2012.0,
5946,Game 2,7,1986.0,
3591,Apoplanisi,7,2007.0,23.0
1195,(#1.15),7,2010.0,15.0
4576,Matura - czesc 3,7,2000.0,20.0
332,Rising to the Occasion,7,1989.0,8.0
5024,(2012-10-23),7,2012.0,
3827,(#1.4),7,2011.0,4.0
1803,Salainen puutarha,7,2008.0,8.0
1283,(#3.27),7,2012.0,27.0
2276,The Football,7,2010.0,8.0
3373,(2005-04-04),7,2005.0,
525,Het grootste gelijk,7,1997.0,3.0
5357,(#1.2),7,2005.0,2.0
1971,(2012-02-18),7,2012.0,
3262,Two Faces of Anita,7,1997.0,6.0
3062,1000 år - En svensk historia,2,1980.0,
5758,Game 2,7,1975.0,
1354,(#1.2),7,2006.0,2.0
5760,1975 National League Championship Series,2,1975.0,
1457,(#2.3),7,,3.0
1103,Przerwany urlop,7,1987.0,3.0
4691,13. komnata Daniela Landy,7,2006.0,
2051,Avalanches,7,2008.0,3.0
6,Stay,7,2006.0,8.0
5891,1983 World Series,2,1983.0,
648,Sugar Dougie,7,2008.0,4.0
3127,(#2.44),7,2007.0,44.0
5728,Game 2,7,1973.0,
4318,Asfalt trocker (Zaandam),7,1997.0,
1395,(#1.6),7,2008.0,6.0
3804,(#1.12),7,,12.0
2967,Death Penalties,7,2008.0,6.0
4239,P.O.W.: Part One,7,1965.0,30.0
5716,Game 4,7,1972.0,
2138,From Backstage to Center Stage,7,2005.0,40.0
185,"Seattle, Washington",7,2002.0,7.0
4674,Quotidiana quotidianitat,7,1988.0,11.0
4828,Midnight Snack Club,7,2004.0,4.0
3950,(#1.91),7,2009.0,91.0
2220,Serving Up a New Look,7,2008.0,15.0
1367,(#2.7),7,2007.0,7.0
5865,Game 3,7,1982.0,
3430,(2008-08-11),7,2008.0,
5289,Amore... Omerta,7,2001.0,3.0
3291,(#1.15),7,2007.0,15.0
150,"Las Vegas, NV",7,2002.0,12.0
5486,1922,2,1984.0,
1231,(#2.16),7,2011.0,16.0
5566,Game 3,7,1957.0,
401,Who's Got the Pills?,7,2010.0,1.0
3058,Wild Wild Death,7,2011.0,5.0
4263,The Hunters and the Killers,7,1967.0,17.0
1918,(#3.12),7,,12.0
5978,1988 Presidential Debates,2,1988.0,
1326,(#4.5),7,2012.0,5.0
5150,Josh & Anna Check In,7,2012.0,
793,(2008-05-31),7,2008.0,
5599,1961 World Series,2,1961.0,
4036,(#2.15),7,1998.0,15.0
1253,(#2.36),7,2011.0,36.0
5969,Game 2,7,1988.0,
4242,Pressure Point,7,1964.0,6.0
2128,Faith in a New Look,7,2008.0,39.0
3798,Wrecked,7,2000.0,3.0
4447,Tyler the Creator,7,2011.0,
350,The Fishmonger Float,7,1992.0,4.0
2212,Reconstructing Bernie,7,2008.0,63.0
4065,Brazilian Carnival,7,2009.0,
1437,(#1.28),7,2007.0,28.0
2815,Part 1,7,2011.0,
1799,Muumipappa ja meri,7,2008.0,7.0
5547,1955 World Series,2,1955.0,
4937,Mentides i inconvenients,7,2003.0,12.0
3617,I hara ton zoon,7,2007.0,17.0
1852,10 Minute Tales,2,2009.0,
4930,Escac i mat,7,2003.0,4.0
3207,Best of Show/Walk on the Wild Side,7,1998.0,44.0
5405,(1986-05-06),7,1986.0,
270,Winter Wonderland,7,2005.0,1.0
4042,(#1.1),7,2004.0,1.0
377,Computer Love,7,2009.0,9.0
2179,Looking for Love Through All the Wrong Glasses,7,2008.0,26.0
2667,Världens roligaste ögonblick 10-1,7,2005.0,10.0
3484,106 and Park World AIDS Day,7,2006.0,
5800,Game 3,7,1977.0,
2386,And Justice for Some,7,2001.0,14.0
679,'Wag kukurap,2,2004.0,
4079,Especial de Gladiadores,7,2011.0,24.0
5101,Duggars Go Hollywood,7,2010.0,3.0
2141,From Frizzy to Fine,7,2008.0,18.0
4240,P.O.W.: Part Two,7,1965.0,31.0
3884,(#1.11),7,2008.0,11.0
5724,Game 4,7,1973.0,
4167,"A Great Distance in the Wind, the Sky at Dawn: Part 9",7,2003.0,32.0
3790,Tina on the Azotea,7,1990.0,2.0
944,Entanglement,7,2002.0,12.0
2915,(2004-04-01),7,2004.0,
3871,112 - Sie retten Dein Leben,2,2008.0,
4088,Especial de luchadores,7,2009.0,122.0
1336,(#1.1),7,,1.0
5147,GrandDuggar: First Month,7,2009.0,24.0
2715,1936 - Im Augenblick des Todes,7,1999.0,3.0
3081,Texas Group Ride,7,2009.0,5.0
582,A Christmas Murder,7,2007.0,13.0
1104,Rozklad jazdy,7,1978.0,5.0
3172,Finale,7,2009.0,90.0
977,00 Heaven,2,2001.0,
481,"Bedankt, lieve ouwe",7,1999.0,10.0
550,Regen als drijfveer,7,1998.0,6.0
3276,That Is the Question,7,2010.0,6.0
2979,Die-Abestic,7,2012.0,4.0
5026,(2013-04-23),7,2013.0,
2552,Will Sophia Be Able to Keep Up with Her Commitments in the Office?,7,2011.0,49.0
5206,(2005-04-26),7,2005.0,
5278,Phil 'Er Up,7,2010.0,8.0
5678,Game 1,7,1970.0,
2611,Hour 3,7,2000.0,3.0
1802,"Ronja, ryövärintytär",7,2008.0,9.0
2337,Guapa,7,2012.0,75.0
50,$#*! My Dad Says,2,2010.0,
5973,Game 1,7,1988.0,
1100,Hieny,7,1981.0,5.0
5415,(2010-08-22),7,2010.0,
5475,Do broni,7,2011.0,9.0
2888,(2001-09-21),7,2001.0,
5450,(2011-05-22),7,2011.0,
2803,(#1.3),7,2009.0,3.0
2495,How Long Can Anna Keep the Truth from Bart?,7,2011.0,111.0
2606,Hour 5,7,2010.0,
3368,(2005-03-22),7,2005.0,
2306,Video on Trial on Trial,7,2008.0,
127,Bermuda,7,2004.0,5.0
5531,Game 4,7,1952.0,
1388,(#1.9),7,2008.0,9.0
1021,Dagmar Huth,7,2007.0,
4057,(2009-05-24),7,2009.0,
871,Arglistige Täuschung,7,1985.0,5.0
856,(#1.3),7,2007.0,3.0
2573,Eye of the Mongrel,7,2001.0,12.0
1915,(#2.10),7,,10.0
3633,Mathimata pianou,7,2006.0,21.0
3284,101 vragen aan...,2,2007.0,
1110,Wisior,7,1976.0,2.0
3266,You Say It's Your Birthday,7,1997.0,12.0
2278,What Lies Beneath,7,2010.0,2.0
4486,Fever,7,,
3255,The Fungus Among Us,7,1997.0,7.0
867,(#1.7),7,1971.0,7.0
2844,Katarina Witt,7,2005.0,4.0
49,The Pain Game,7,2013.0,5.0
1428,(#1.19),7,2007.0,19.0
1687,Budget Bathroom,7,2010.0,2.0
1638,Top Ten Kitchen Products,7,2011.0,5.0
5015,Azi cinstea se plateste,7,2008.0,3.0
1472,(#1.16),7,,16.0
913,Determination,7,2006.0,26.0
760,(2004-11-27),7,2004.0,
2595,The Students Are Revolting,7,,10.0
548,Ouderdom komt met pillen,7,2003.0,9.0
351,The Flying Nun,7,1987.0,4.0
5130,Duggars Say Yes to the Dress,7,2009.0,14.0
5707,Game 1,7,1972.0,
5903,Game 1,7,1984.0,
5103,Duggars Hit the Slopes,7,2011.0,1.0
956,Return,7,2002.0,26.0
960,Twilight Eye,7,2002.0,13.0
2167,I'm No Grandma!,7,2005.0,18.0
5698,Game 6,7,1971.0,6.0
3030,Star Death: The Last Generation,7,2012.0,8.0
3414,(2005-08-24),7,2005.0,
1044,Kunst im Kaufhaus - Made in Korea,7,2009.0,
5161,"Kyoto, Japan",7,2013.0,2.0
886,Otto Schenk,7,1975.0,
5959,Game 2,7,1987.0,
4238,Mutiny at Ten Thousand Feet,7,1965.0,26.0
2746,1962 - Am Rande des Atomkrieges,7,1999.0,6.0
840,(2004-08-17),7,2004.0,
2575,Fowl Deeds,7,2002.0,2.0
3285,(#1.1),7,2007.0,1.0
5149,I Left My Duggar in San Francisco,7,2009.0,3.0
3515,Madonna: Hard Candy,7,2008.0,
2805,(2003-11-20),7,2003.0,
3993,117 ting du absolut bør vide,2,2010.0,
4301,Pre-Reckoning,7,2006.0,11.0
2264,8,7,,8.0
251,Harlem,7,2006.0,5.0
2441,Anna Does All She Can to Save Sophia from Miranda,7,2011.0,139.0
2675,Världens roligaste ögonblick 80-71,7,2005.0,3.0
4509,The Second Time Around,7,1990.0,1.0
5320,The Fire Next Time,7,2000.0,9.0
612,Dog Fight,7,2010.0,24.0
3699,Beigels Already,7,1992.0,3.0
3835,Blood Red Sky,7,2004.0,13.0
365,The Sausage in the Trousers,7,1987.0,5.0
2250,Unstick the '80s,7,2005.0,23.0
4232,Graveyard,7,1966.0,15.0
465,De sleutel,7,1998.0,2.0
3347,(2002-02-22),7,2002.0,
5642,Game 3,7,1967.0,3.0
750,(S)truth,2,2003.0,
3585,10i entoli,2,2004.0,
2048,10 Things You Didn't Know About ...,2,2002.0,
393,Pardnah Me?,7,2009.0,12.0
3135,(#2.52),7,2008.0,52.0
3708,Disco,7,1999.0,6.0
661,The Courtship of Eddie's Parents,7,2009.0,5.0
159,"Mount Rushmore, SD",7,2005.0,17.0
2347,Los amigos,7,2011.0,3.0
3218,Dog Food Day Afternoon/Spot's Fairy God-Chicken,7,1998.0,48.0
4514,(1985-04-17),7,1985.0,
3444,(2010-11-11),7,2010.0,
5741,Game 1,7,1974.0,
2454,Anna Is Terrified After Her Actions in Saving the Villanueva Brothers Take a Wrong Turn,7,2011.0,14.0
4122,Circus,7,2012.0,8.0
4731,15 - Døgnrapporten,2,2005.0,
1721,Kitchen Summer Assignment,7,2010.0,1.0
4389,Op adem komen (Bakkum),7,1995.0,
1017,Biomekkanik + Auto-Auto im Talk,7,2009.0,
5019,O lume nebuna,7,2008.0,7.0
5508,Game 6,7,1948.0,
3921,(#1.65),7,2008.0,65.0
4384,Naar de haaien (Rotterdam),7,1993.0,
3660,Se vathia nera (Part 1),7,2004.0,7.0
1884,(#2.3),7,2012.0,3.0
5986,Game 4,7,1989.0,
996,0137,2,1991.0,
2106,Beauty Rebirth,7,2005.0,46.0
3694,All the Living and the Dead,7,1994.0,8.0
2701,1922 - Das Grab des Tutenchamun,7,1999.0,3.0
115,(#1.1),7,2004.0,1.0
2327,El agente secreto 2,7,2012.0,66.0
278,(#1.6),7,1979.0,6.0
1153,Spéciale collégiens,7,2007.0,1.0
5256,(2008-12-22),7,2008.0,
4867,(2012-04-17),7,2012.0,
2235,"Super Mom, Super Tired",7,2004.0,2.0
2209,Programming a New Look,7,2005.0,1.0
3883,(#1.109),7,2009.0,109.0
2748,1964 - Cassius Clay wird Weltmeister,7,1999.0,8.0
5965,Game 2,7,1987.0,
1584,Cop Out,7,2004.0,8.0
2832,100 oku no otoko,2,1995.0,
4666,13 x 13,2,1987.0,
1089,Zukunftszug,7,2009.0,
2532,Sophia Joins Jessica in a Girls Night Out to Look Into Her Deeper Motives,7,2011.0,36.0
2452,Anna Is on Her Toes in Finding Brando,7,2011.0,4.0
1868,(#1.11),7,2011.0,11.0
1941,(2011-04-16),7,2011.0,
3517,Musiq Soulchild New Joint of the Day,7,2007.0,
3471,(2011-06-16),7,2011.0,
3427,(2007-06-29),7,2007.0,
681,'Way Out,2,1961.0,
3725,Impulse,7,1991.0,11.0
4805,Anger Management,7,2005.0,7.0
4177,"Sea of the Wind, Shore of the Labyrinth: Chapter of Reminiscence",7,2002.0,21.0
3252,Spots and Shots/On the Lamb,7,1997.0,23.0
5137,Duggars Under Water,7,2010.0,6.0
5991,1989 World Series,2,1989.0,
3629,Lefko pouli,7,2007.0,25.0
366,The Sausage in the Wardrobe,7,1986.0,3.0
1641,Top Ten Ways to Add Luxury,7,2011.0,1.0
622,I Heart Woodcocks,7,2007.0,18.0
4014,Programm & Vision 1981-1986,7,2005.0,6.0
2052,Earthquakes,7,2008.0,2.0
3844,Spontaneous Combustion,7,,3.0
5388,(#1.4),7,2011.0,4.0
570,Vriendschap is een conclusie,7,2003.0,4.0
758,(2004-11-13),7,2004.0,
2665,Tidernas på ett eller annat sätt mest spektakulära debuter,7,,2.0
2638,100 Greatest TV Characters,2,2004.0,
2205,Photo-Phobic to Photogenic,7,2005.0,7.0
4222,Decoy,7,1966.0,25.0
741,(#2.13),7,2010.0,13.0
4881,Cutting Room Floor Special,7,2011.0,
470,'t Is niks tussen hemel en aarde,7,2000.0,5.0
5041,Baby on the Way,7,2013.0,4.0
2354,Olvidando a LA ex,7,2011.0,2.0
1901,(#1.12),7,,12.0
3186,The King Who Became a Slave,7,2012.0,3.0
5772,1976 American League Championship Series,2,1976.0,
1923,(#3.19),7,,19.0
1207,(#1.26),7,2010.0,26.0
1063,Peter Shub - Desimo,7,2007.0,
3109,(#1.6),7,2006.0,6.0
4607,Zona Salcesona - czesc 1,7,2000.0,11.0
4668,Estrès de primavera,7,1989.0,12.0
2876,Polakkerne fra Lolland-Falster,7,2003.0,1.0
1955,(2011-09-10),7,2011.0,
5023,(2012-10-09),7,2012.0,
5841,Game 1,7,1980.0,
991,Yoake,7,2006.0,12.0
2947,Cure for the Common Death,7,2010.0,11.0
4733,Pilot,7,2006.0,1.0
1351,(#1.9),7,2006.0,9.0
2476,Bart Feels Incompetent After Bobby Compares Him to Sophia,7,2011.0,18.0
386,Licks!,7,2009.0,6.0
2697,1917 - Die rote Revolution,7,1999.0,3.0
5897,1984 American League Championship Series,2,1984.0,
1681,A Warm & Welcoming Kitchen,7,2009.0,10.0
3737,More QuestionsThan Answers,7,1989.0,4.0
594,The Strip Club Murder,7,2007.0,6.0
1842,(2005-03-21),7,2005.0,
491,De fatsoenlijke vrouw,7,1997.0,11.0
4909,Nikkole,7,,2.0
3392,(2005-06-02),7,2005.0,
1631,White Whale,7,2003.0,13.0
1453,(#2.12),7,,12.0
2142,From Frump to Fairy Tale,7,2004.0,10.0
4623,Konkurs,7,1998.0,17.0
3799,You Drive Me,7,1996.0,1.0
3497,Christina Milian Hits up 106 and Park,7,2006.0,
1176,Sean Kanan,7,2005.0,5.0
198,Dropping Out,7,2009.0,9.0
5290,Caged,7,2000.0,21.0
4524,(2007-05-15),7,2007.0,
1976,(2012-04-28),7,2012.0,
1713,Good Room to Great Room,7,2010.0,9.0
341,The British Are Coming,7,1982.0,
5293,Countdown,7,2001.0,9.0
1171,Kristoff St. John,7,2004.0,9.0
926,Starting,7,2006.0,8.0
1359,(#1.7),7,2006.0,7.0
4913,Sarah,7,2012.0,9.0
5186,"You Ask, Duggars Answer",7,2009.0,19.0
3549,Young Stars Week,7,2013.0,
650,Swimming with the Starks,7,2008.0,15.0
2810,La gouvernance Raffarin,7,2002.0,
3870,(2004-07-07),7,2004.0,
834,(2004-07-21),7,2004.0,
5219,Weihnachtszirkus,7,2011.0,
433,Blijf uit onze buurt!,7,2007.0,8.0
4246,Siren Voices,7,1966.0,29.0
76,"John & Amy (Seattle, WA)",7,2010.0,5.0
1717,Inspiration Plus Perspiration Equals New Kitchen,7,2011.0,7.0
2884,(2001-06-15),7,2001.0,
4067,Especial Asiatico,7,2011.0,29.0
4680,13-sai no Harôwâku,2,2012.0,
3148,(#2.65),7,2008.0,65.0
4536,(2011-09-08),7,2011.0,
3647,Oikos enohis,7,2004.0,2.0
4060,(2013-04-29),7,2013.0,
4871,Allie,7,2011.0,10.0
1007,Anatevka,7,2008.0,
5336,(#1.1),7,,1.0
3868,(2004-06-09),7,2004.0,
2152,Getting the Ball in Her Court,7,2008.0,13.0
3654,Prostatevomena meli,7,2005.0,7.0
1610,Patient X,7,2005.0,11.0
4844,The Agent Game,7,2005.0,11.0
937,Catastrophe,7,2002.0,25.0
3579,Philo Boulot Dodo,7,2010.0,
1381,(#1.2),7,2008.0,2.0
4869,(2012-05-06),7,2012.0,
2227,Smokin' Hot,7,2008.0,1.0
1982,(2012-06-23),7,2012.0,
983,Hâdo boirudo,7,2006.0,3.0
3860,"11-M, para que nadie lo olvide",2,2011.0,
1778,The Whistler,7,2009.0,5.0
1321,(#4.23),7,2013.0,23.0
177,Salem,7,2005.0,15.0
4824,Love Letters,7,2005.0,19.0
4588,Plan,7,2000.0,10.0
5244,Jetzt wird's ernst,7,2007.0,1.0
1057,Moonlight Shopping,7,2009.0,
5558,Game 3,7,1956.0,
1485,(#2.1),7,2008.0,1.0
1898,(#1.1),7,2010.0,1.0
2921,100.000 of niets,2,1956.0,
1628,Unnatural Disaster,7,2005.0,3.0
2955,Death and Exercise,7,2012.0,
724,(#1.1),7,2008.0,1.0
4051,(2007-10-12),7,2007.0,
2083,"80 lbs. Down, 10 Years to Go",7,2004.0,3.0
4851,The Real Dirt,7,2005.0,6.0
3406,(2005-07-19),7,2005.0,
1366,(#2.6),7,2007.0,6.0
4555,13 maravillas,2,2007.0,
751,Metric Time,7,2003.0,
1398,(1980-08-30),7,1980.0,
1817,Tom Wolfe: Turhuuksien rovio,7,2011.0,6.0
5721,Game 1,7,1973.0,
4801,Víctimas da estrada,7,2012.0,17.0
1555,Cambodia,7,2007.0,8.0
1337,(#1.10),7,2006.0,10.0
3864,110% Tony Squires,2,2004.0,
487,Brieven onder nummer,7,1995.0,4.0
2339,Incoherencia,7,2011.0,21.0
2285,Brothers in Arms,7,2003.0,1.0
4270,The Outsider,7,1966.0,20.0
3911,(#1.35),7,2008.0,35.0
4920,16 Days: Columbia's Final Mission,2,2003.0,
3231,Howl Noon/Easy on the Lies,7,1997.0,3.0
2461,Anna Proves How Worthy She Is to Enter the Gates of Heaven,7,2011.0,140.0
3395,(2005-06-08),7,2005.0,
4630,Obcokrajowcy,7,1998.0,14.0
3021,Point Blank,7,2011.0,
4560,(2011-03-04),7,2011.0,
2574,False Hero,7,,11.0
1599,Judgement Day,7,2004.0,3.0
3429,(2008-04-22),7,2008.0,
4972,Betrapt,7,2006.0,16.0
2169,Independence Day,7,2005.0,36.0
190,The Keys,7,2002.0,2.0
2252,Worn Out to Revitalized,7,2005.0,49.0
4687,(#1.7),7,2012.0,7.0
3151,(#3.69),7,2008.0,69.0
280,(#1.8),7,1979.0,8.0
2992,Gratefully Dead,7,2008.0,6.0
4929,El príncep que va venir de les estrelles,7,2003.0,6.0
5786,1976 World Series,2,1976.0,
2394,Fathers,7,2002.0,17.0
715,(#1.5),7,2010.0,5.0
4356,Happy Blues (Ede),7,1994.0,
3263,Two for the Show/An Officer and a Gentledog,7,1997.0,4.0
3079,Road Racing World,7,2009.0,13.0
1494,1 vs. 100,2,2010.0,
4845,The Big Adjustment,7,2004.0,11.0
3270,Diets & Dead Pets,7,2010.0,5.0
2685,100 Jahre - Der Countdown,2,1999.0,
4807,Break Point,7,2005.0,5.0
954,Reason,7,2002.0,7.0
869,(#1.9),7,1971.0,9.0
3969,Gefühlschaos bei Steffi,7,2008.0,45.0
1567,Folge 2,7,2009.0,
573,Wie zonder zon is werpe de eerste steen,7,2001.0,2.0
3946,(#1.88),7,2008.0,88.0
4797,Seguridade Aérea,7,2012.0,20.0
1850,10 me 2,2,2002.0,
1257,(#2.4),7,2010.0,4.0
2111,Blackbelt Beauty,7,2008.0,36.0
2724,1942 - Tatort Auschwitz,7,1999.0,5.0
5669,1970 American League Championship Series,2,1970.0,
1221,(#1.7),7,,7.0
4061,12 corazones #2082,7,,
335,Soup and Sausage,7,1991.0,9.0
5604,Game 5,7,1961.0,
756,(2004-10-02),7,2004.0,
5612,Game 7,7,1962.0,
2879,100% Azull,2,2007.0,
5390,(#1.6),7,2011.0,6.0
3850,The Stranger,7,2004.0,12.0
1407,(#1.14),7,2012.0,14.0
4652,For Better or Worse,7,1979.0,1.0
3771,The Fall,7,1991.0,1.0
3104,(#1.28),7,2007.0,28.0
3345,(2001-08-23),7,2001.0,
5536,Game 1,7,1953.0,
3158,(#3.76),7,2008.0,76.0
4361,Het groene licht (IJmuiden),7,1997.0,
1116,Aishikimono e no tsugunai wa...,7,2009.0,11.0
4209,12 O'Clock High,2,1964.0,
4421,When a man loves a woman (Ouderkerk aan de Amstel),7,1997.0,
1464,Kids,7,2007.0,22.0
2373,Telepatía,7,2011.0,16.0
1636,10 + 2,2,1994.0,
1438,(#1.29),7,2007.0,29.0
2223,Shopping for a New Look,7,2008.0,12.0
5159,Josie's First Birthday,7,2011.0,9.0
3978,Sturz in die Tiefe,7,2008.0,52.0
2127,Facing the Music,7,2008.0,61.0
4080,Especial de Hadas del Bosque,7,2011.0,4.0
2939,Breaking News,7,2011.0,
1218,(#1.4),7,2009.0,4.0
5099,Duggars Focus on Family,7,2011.0,3.0
2399,Joe Must Go,7,2001.0,9.0
5003,The Short Happy Life of Reba Cadbury,7,2013.0,10.0
2037,Just One Kiss,7,2010.0,17.0
1371,(#1.1),7,2010.0,1.0
632,Perfect Couple,7,2010.0,14.0
458,Sjon,7,2009.0,5.0
4933,L'amor és la cosa més meravellosa del món,7,2003.0,1.0
3942,(#1.84),7,2008.0,84.0
348,The Exploding Bedpan,7,1988.0,16.0
3817,(#1.4),7,,4.0
1016,Bericht vom 21. CDU-Parteitag in Hannover,7,2007.0,
5689,Game 2,7,1971.0,
4401,Slikken (Bruinisse),7,1994.0,
5081,Duggars and Bates Reunion,7,2009.0,26.0
1122,Hikari ni tsûzuru tadashiki michi wa,7,2009.0,6.0
4610,Bal sylwestrowy,7,1998.0,23.0
1269,(#3.13),7,2011.0,13.0
1136,Tomo ni tatakau riyû... Sen'yû to yobareru shikaku,7,2009.0,14.0
4528,(2007-09-06),7,2007.0,
417,'t Is maar een spel,2,2002.0,
5957,1987 American League Championship Series,2,1987.0,
3100,(#1.24),7,2007.0,24.0
2537,Sophia Seeks Justice for Bruce,7,2011.0,133.0
747,(#2.7),7,2009.0,7.0
75,"Jessica & Drew (San Diego, CA)",7,2010.0,3.0
4083,Especial de hippies,7,2010.0,33.0
2477,Bart Is Very Suspicious of Anna's Involvement in Sophia's Life,7,2011.0,104.0
669,The Ring,7,2006.0,3.0
141,"Durham and Chapel Hill, North Carolina",7,2004.0,3.0
4602,Wielkie stopy,7,2000.0,9.0
5371,(#1.1),7,2009.0,1.0
3675,To simadi,7,2005.0,12.0
4324,Blijde verwachting (Almere),7,1992.0,
1693,Construction Nightmare,7,2009.0,12.0
3566,Flèche d'argent,7,2010.0,
1688,Budget Bedroom,7,2010.0,7.0
2526,Sophia Faces Her Colleagues Without Anna for the First Time,7,2011.0,63.0
5851,Game 1,7,1981.0,
1225,(#2.10),7,2010.0,10.0
5875,Game 2,7,1982.0,
4976,De nieuwe leerkracht,7,2006.0,1.0
4234,I Am the Enemy,7,1965.0,9.0
5670,Game 1,7,1970.0,
1311,(#4.14),7,2013.0,14.0
4901,Lindsey,7,2012.0,4.0
2066,The Rat Pack,7,2012.0,12.0
2860,100 Years of Terror,2,2000.0,
2777,1991 - Operation Wüstensturm,7,1999.0,1.0
5922,Game 3,7,1985.0,
1626,Truth or Dare: Part 2,7,2004.0,13.0
5765,Game 1,7,1975.0,
3401,(2005-06-27),7,2005.0,
3934,(#1.77),7,2008.0,77.0
23,Pilot,7,2011.0,1.0
3457,(2011-05-06),7,2011.0,
1597,Insomnia,7,2003.0,3.0
579,'The Art of War' by Sun Tzu,2,2012.0,
5505,Game 3,7,1948.0,
1657,Babies,7,2008.0,7.0
1969,(2012-02-04),7,2012.0,
655,The Break-Up,7,2010.0,13.0
1862,The Walkers,7,2009.0,2.0
460,Trudy,7,2010.0,3.0
405,'Orrible,2,2001.0,
2699,1919 - Der diktierte Frieden,7,1999.0,5.0
3223,Four Stories Up,7,1997.0,9.0
3301,(#1.9),7,2007.0,9.0
1460,(#2.6),7,,6.0
1540,"1, 2 oder 3 - Die große Jubiläumsshow",7,2012.0,
5947,Game 3,7,1986.0,
1160,Alison Sweeney,7,2004.0,10.0
5647,1968 World Series,2,1968.0,
3487,2007 BET Hip Hop Awards Pre-Show,7,2007.0,
3930,(#1.73),7,2008.0,73.0
3328,101,2,2002.0,
1444,(#1.4),7,2007.0,4.0
5120,Duggars on Ice,7,2009.0,12.0
4082,Especial de Hawaiano,7,2010.0,
300,Criminal Developments,7,1988.0,3.0
3009,Lady and the Trampled,7,2010.0,
4414,Verbinding verbroken (Veenendaal),7,1997.0,
3926,(#1.7),7,2008.0,7.0
5398,(#2.4),7,2013.0,4.0
3849,The Orange Underworld,7,2004.0,7.0
5459,(2011-07-24),7,2011.0,
43,Walk of Shame,7,2012.0,3.0
5017,O a doua sansa...,7,2008.0,8.0
5939,Game 3,7,1986.0,
813,+ de cinéma,2,2001.0,
5778,1976 National League Championship Series,2,1976.0,
1447,(#1.7),7,2007.0,7.0
1860,The Running of the Deer,7,2009.0,11.0
5100,Duggars Get Dirty,7,2011.0,5.0
658,The Coffee Maker,7,2007.0,19.0
242,Culture Around the City,7,2006.0,9.0
4770,(#1.7),7,2011.0,7.0
5806,Game 5,7,1977.0,
4504,Poppa's Coming,7,1989.0,6.0
5060,Duggar Daddy on Duty,7,2010.0,17.0
4515,(2001-05-15),7,2001.0,
5729,Game 3,7,1973.0,
7,The Rules of Dating,7,2006.0,3.0
2890,(2001-10-05),7,2001.0,
4437,The Cougar,7,2011.0,6.0
692,The Down Car,7,1961.0,2.0
5429,(2010-12-05),7,2010.0,
4714,14 de abril. La República,2,2011.0,
2475,Bart Comes to Kevin's Aid After He Blacks Out,7,2011.0,74.0
4968,(#3.6),7,2007.0,6.0
2901,(2002-06-15),7,2002.0,
2149,Getting Back on the Catwalk,7,2008.0,45.0
2568,Dog Gone,7,1999.0,2.0
5866,Game 4,7,1982.0,
5001,Skip the Tour,7,2013.0,6.0
3075,Miller Motorsports Park,7,2009.0,7.0
178,"San Diego, CA",7,2002.0,11.0
4846,The Choice,7,2005.0,16.0
2866,1940-1950: Vinter er tid til en sørgelig historie,7,1997.0,5.0
400,Haul from Hell,7,2010.0,3.0
4204,The Dirty White Girl,7,,2.0
5575,Game 4,7,1958.0,
4208,(2011-07-07),7,2011.0,
1196,(#1.16),7,2010.0,16.0
626,Joy's Out of Work,7,2010.0,8.0
995,(1992-03-12),7,1992.0,
2639,100 Huntley Street,2,1985.0,
634,Philadelphia Freedom,7,2008.0,5.0
5619,Game 1,7,1964.0,
384,Forced Ripe Mango,7,2009.0,5.0
4690,13. komnata,2,2006.0,
5912,1984 Republican National Convention,2,1984.0,
842,(2004-08-31),7,2004.0,
5590,(#1.4),7,1960.0,4.0
3088,(#1.13),7,2007.0,13.0
425,"Je gaat te ver, Door!",7,1970.0,4.0
3020,Pigging Out,7,2012.0,
5997,(#1.13),7,1965.0,13.0
5970,Game 3,7,1988.0,
5904,Game 2,7,1984.0,
