company_id,company_name,country_code,movie_id,color_info,languages,countries,release dates
122,AXN,hu,4702,Unkown,English,USA,21/01/2009
122,AXN,hu,4703,Unkown,English,USA,30/01/2009
122,AXN,hu,4704,Unkown,English,USA,13/02/2009
122,AXN,hu,4705,Unkown,English,USA,20/02/2009
122,AXN,hu,4706,Unkown,English,USA,23/01/2009
122,AXN,hu,4707,Color,English,USA,07/01/2009
265,CW Television Network,us,4707,Color,English,USA,07/01/2009
122,AXN,hu,4708,Unkown,English,USA,14/01/2009
266,Newport Television,us,4710,Color,English,USA,29/12/2008
267,EIRT,gr,4709,Black and White,Greek,Greece,27/02/1971
69,Televisión Española (TVE),es,4714,Color,Spanish,Unkown,01/01/1800
268,Granada Television International,gb,4729,Color,English,UK,16/09/2007
269,Société Radio-Canada,ca,4730,Black and White,French,Unkown,01/01/1800
270,TV Danmark,dk,4731,Color,Danish,Denmark,29/08/2005
12,A&E Television Networks,us,4732,Color,English,USA,31/12/2006
271,MTV Brasil,br,4737,Color,Portuguese,Brazil,10/03/2008
272,Televisión de Galicia (TVG) S.A.,es,4773,Color,Galician,Spain,03/01/2012
270,TV Danmark,dk,4738,Color,Danish,Denmark,12/04/2004
270,TV Danmark,dk,4739,Color,Danish,Denmark,06/04/2004
181,Fuji Television Network,jp,4740,Color,Japanese,Japan,18/05/2005
273,Et-2,gr,4758,Color,Greek,Greece,13/09/1983
274,Telefactory,ca,4802,Color,English,France,28/02/2004
155,Greek Television ET-1,gr,4858,Color,Greek,Greece,16/03/2013
20,MTV Networks,us,4859,Color,English,USA,11/06/2009
275,RTS-TV,xyu,4948,Color,Serbo-Croatian,Yugoslavia,01/01/1986
276,Sveriges Radio,se,4949,Black and White,Swedish,Sweden,10/09/1960
277,Eén,be,4951,Color,Dutch,Belgium,05/04/2005
278,VRT,be,4951,Color,Dutch,Belgium,05/04/2005
19,National Broadcasting Company (NBC),us,4992,Color,English,Unkown,01/01/1800
19,National Broadcasting Company (NBC),us,4993,Color,English,USA,28/03/2013
19,National Broadcasting Company (NBC),us,4995,Color,English,USA,07/02/2013
19,National Broadcasting Company (NBC),us,4996,Color,English,USA,14/03/2013
19,National Broadcasting Company (NBC),us,4997,Color,English,USA,07/03/2013
19,National Broadcasting Company (NBC),us,4998,Color,English,USA,28/03/2013
19,National Broadcasting Company (NBC),us,4999,Color,English,USA,24/01/2013
19,National Broadcasting Company (NBC),us,5000,Color,English,USA,17/12/2012
19,National Broadcasting Company (NBC),us,5001,Color,English,USA,21/02/2013
19,National Broadcasting Company (NBC),us,5002,Color,English,USA,17/01/2013
19,National Broadcasting Company (NBC),us,5003,Color,English,USA,21/03/2013
19,National Broadcasting Company (NBC),us,5004,Color,English,USA,10/01/2013
19,National Broadcasting Company (NBC),us,5005,Color,English,USA,28/02/2013
279,D and K Productions,us,5008,Color,English,USA,14/10/2011
280,Extreme International,us,5007,Color,English,Canada,13/09/1999
281,Shaw Communications,ca,5010,Color,English,Canada,30/11/2008
128,TV2 Danmark,dk,5012,Color,Danish,Denmark,04/03/2004
282,Prima TV,ro,5013,Color,Romanian,Romania,23/03/2008
282,Prima TV,ro,5014,Unkown,English,Romania,11/05/2008
282,Prima TV,ro,5016,Unkown,Romanian,Romania,23/03/2008
282,Prima TV,ro,5017,Unkown,English,Romania,25/05/2008
282,Prima TV,ro,5018,Unkown,English,Romania,30/03/2008
282,Prima TV,ro,5019,Unkown,English,Romania,18/05/2008
282,Prima TV,ro,5020,Unkown,English,Romania,20/04/2008
282,Prima TV,ro,5021,Unkown,English,Romania,13/04/2008
283,Discovery Health,us,5022,Color,English,USA,29/09/2008
284,"Learning Channel (TLC), The",us,5022,Color,English,USA,29/09/2008
285,ProSieben Television,de,5187,Color,German,Germany,11/06/2011
286,Zee Television Network,in,5191,Color,Hindi,India,13/05/1996
287,TVN,,5192,Color,Spanish,Chile,03/01/2005
288,France 3 (FR 3),fr,5211,Color,French,Unkown,01/01/1800
67,Sat.1,de,5218,Color,German,Germany,13/09/1992
289,"Golf Channel, The",us,5225,Color,English,USA,14/07/2006
290,NBC Sports,us,5225,Color,English,USA,14/07/2006
291,MUN2 Television,us,5226,Color,English,USA,08/08/2005
292,Pro 7,de,5229,Color,German,Germany,09/02/2004
164,TV2,hu,5229,Color,German,Germany,09/02/2004
293,Kurt Media,de,5230,Unkown,English,Germany,15/03/2004
294,Pandastorm Pictures,de,5230,Unkown,English,Germany,15/03/2004
293,Kurt Media,de,5231,Unkown,English,Germany,23/02/2004
294,Pandastorm Pictures,de,5231,Unkown,English,Germany,23/02/2004
293,Kurt Media,de,5232,Unkown,English,Germany,08/07/2007
294,Pandastorm Pictures,de,5232,Unkown,English,Germany,08/07/2007
293,Kurt Media,de,5233,Unkown,English,Germany,29/07/2007
294,Pandastorm Pictures,de,5233,Unkown,English,Germany,29/07/2007
293,Kurt Media,de,5235,Unkown,English,Germany,26/04/2004
294,Pandastorm Pictures,de,5235,Unkown,English,Germany,26/04/2004
293,Kurt Media,de,5236,Unkown,English,Germany,16/02/2004
294,Pandastorm Pictures,de,5236,Unkown,English,Germany,16/02/2004
293,Kurt Media,de,5234,Unkown,English,Germany,12/08/2007
294,Pandastorm Pictures,de,5234,Unkown,English,Germany,12/08/2007
293,Kurt Media,de,5237,Unkown,English,Germany,05/08/2007
294,Pandastorm Pictures,de,5237,Unkown,English,Germany,05/08/2007
293,Kurt Media,de,5238,Unkown,English,Germany,17/06/2007
294,Pandastorm Pictures,de,5238,Unkown,English,Germany,17/06/2007
293,Kurt Media,de,5239,Unkown,English,Germany,10/06/2007
294,Pandastorm Pictures,de,5239,Unkown,English,Germany,10/06/2007
293,Kurt Media,de,5240,Unkown,English,Germany,01/07/2007
294,Pandastorm Pictures,de,5240,Unkown,English,Germany,01/07/2007
293,Kurt Media,de,5241,Unkown,English,Germany,09/02/2004
294,Pandastorm Pictures,de,5241,Unkown,English,Germany,09/02/2004
293,Kurt Media,de,5242,Unkown,English,Germany,19/04/2004
294,Pandastorm Pictures,de,5242,Unkown,English,Germany,19/04/2004
293,Kurt Media,de,5243,Unkown,English,Germany,29/03/2004
294,Pandastorm Pictures,de,5243,Unkown,English,Germany,29/03/2004
293,Kurt Media,de,5244,Unkown,English,Germany,03/06/2007
294,Pandastorm Pictures,de,5244,Unkown,English,Germany,03/06/2007
293,Kurt Media,de,5245,Unkown,English,Germany,24/06/2007
294,Pandastorm Pictures,de,5245,Unkown,English,Germany,24/06/2007
293,Kurt Media,de,5246,Unkown,English,Germany,15/07/2007
294,Pandastorm Pictures,de,5246,Unkown,English,Germany,15/07/2007
293,Kurt Media,de,5247,Unkown,English,Germany,08/03/2004
294,Pandastorm Pictures,de,5247,Unkown,English,Germany,08/03/2004
293,Kurt Media,de,5248,Unkown,English,Germany,22/03/2004
294,Pandastorm Pictures,de,5248,Unkown,English,Germany,22/03/2004
293,Kurt Media,de,5249,Unkown,English,Germany,05/04/2004
294,Pandastorm Pictures,de,5249,Unkown,English,Germany,05/04/2004
137,RTL,de,5250,Color,German,Germany,12/02/2010
295,Columbia TriStar Home Entertainment,nl,5284,Color,English,USA,12/01/2000
141,"Nashville Network, The (TNN)",us,5284,Color,English,USA,12/01/2000
31,RTL Entertainment,nl,5284,Color,English,USA,12/01/2000
51,Sony Pictures Home Entertainment,nl,5284,Color,English,USA,12/01/2000
164,TV2,hu,5284,Color,English,USA,12/01/2000
296,Truckerflicks,us,5284,Color,English,USA,12/01/2000
297,VT4,be,5284,Color,English,USA,12/01/2000
298,The National Network (TNN),us,5286,Unkown,English,USA,01/05/2001
298,The National Network (TNN),us,5287,Unkown,English,USA,20/03/2001
298,The National Network (TNN),us,5288,Unkown,English,USA,16/02/2000
298,The National Network (TNN),us,5289,Unkown,English,USA,17/01/2001
298,The National Network (TNN),us,5290,Unkown,English,USA,30/08/2000
298,The National Network (TNN),us,5291,Unkown,English,USA,27/03/2001
298,The National Network (TNN),us,5292,Unkown,English,USA,16/08/2000
298,The National Network (TNN),us,5293,Unkown,English,USA,27/02/2001
298,The National Network (TNN),us,5294,Unkown,English,USA,06/02/2001
298,The National Network (TNN),us,5295,Unkown,English,USA,24/04/2001
31,RTL Entertainment,nl,5296,Unkown,English,USA,10/01/2001
298,The National Network (TNN),us,5296,Unkown,English,USA,10/01/2001
298,The National Network (TNN),us,5297,Unkown,English,USA,10/04/2001
298,The National Network (TNN),us,5298,Unkown,English,USA,15/03/2000
298,The National Network (TNN),us,5299,Unkown,English,USA,12/01/2000
298,The National Network (TNN),us,5300,Unkown,English,USA,30/01/2001
298,The National Network (TNN),us,5301,Unkown,English,USA,20/02/2001
298,The National Network (TNN),us,5302,Unkown,English,USA,13/02/2001
298,The National Network (TNN),us,5303,Unkown,English,USA,19/01/2000
298,The National Network (TNN),us,5304,Unkown,English,USA,23/08/2000
298,The National Network (TNN),us,5305,Unkown,English,USA,26/01/2000
298,The National Network (TNN),us,5306,Unkown,English,USA,23/01/2001
298,The National Network (TNN),us,5307,Unkown,English,USA,08/05/2001
298,The National Network (TNN),us,5308,Unkown,English,USA,23/02/2000
298,The National Network (TNN),us,5309,Unkown,English,USA,02/08/2000
298,The National Network (TNN),us,5310,Unkown,English,USA,06/03/2001
298,The National Network (TNN),us,5311,Unkown,English,USA,05/07/2000
298,The National Network (TNN),us,5312,Unkown,English,USA,06/09/2000
298,The National Network (TNN),us,5313,Unkown,English,USA,30/05/2001
298,The National Network (TNN),us,5314,Unkown,English,USA,03/01/2001
298,The National Network (TNN),us,5315,Unkown,English,USA,02/02/2000
298,The National Network (TNN),us,5316,Unkown,English,USA,09/08/2000
298,The National Network (TNN),us,5317,Unkown,English,USA,03/04/2001
298,The National Network (TNN),us,5318,Unkown,English,USA,21/06/2000
298,The National Network (TNN),us,5319,Unkown,English,USA,17/04/2001
298,The National Network (TNN),us,5320,Unkown,English,USA,08/03/2000
298,The National Network (TNN),us,5321,Unkown,English,USA,15/05/2001
298,The National Network (TNN),us,5322,Unkown,English,USA,06/06/2001
298,The National Network (TNN),us,5324,Unkown,English,USA,19/07/2000
298,The National Network (TNN),us,5325,Unkown,English,USA,26/07/2000
298,The National Network (TNN),us,5326,Unkown,English,USA,01/03/2000
298,The National Network (TNN),us,5327,Unkown,English,USA,09/02/2000
298,The National Network (TNN),us,5328,Unkown,English,USA,22/03/2000
298,The National Network (TNN),us,5329,Unkown,English,USA,12/07/2000
298,The National Network (TNN),us,5330,Unkown,English,USA,13/03/2001
299,Barcelona Televisió,es,5251,Color,Catalan,Spain,13/09/2007
265,CW Television Network,us,5258,Color,English,Unkown,01/01/1800
42,Filmbox HD,hu,5258,Color,English,Unkown,01/01/1800
42,Filmbox HD,hu,5259,Unkown,English,Canada,10/01/2011
42,Filmbox HD,hu,5260,Color,English,Canada,04/01/2010
42,Filmbox HD,hu,5261,Color,English,Canada,01/02/2010
42,Filmbox HD,hu,5262,Color,English,Canada,25/01/2010
42,Filmbox HD,hu,5263,Unkown,English,Canada,07/02/2011
42,Filmbox HD,hu,5264,Color,English,Canada,08/02/2010
42,Filmbox HD,hu,5265,Color,English,Canada,22/03/2010
42,Filmbox HD,hu,5266,Color,English,Canada,01/03/2010
42,Filmbox HD,hu,5267,Unkown,English,Canada,28/03/2011
42,Filmbox HD,hu,5268,Unkown,English,Canada,24/01/2011
42,Filmbox HD,hu,5269,Unkown,English,Canada,07/03/2011
42,Filmbox HD,hu,5270,Color,English,Canada,05/04/2010
42,Filmbox HD,hu,5271,Color,English,Canada,18/01/2010
42,Filmbox HD,hu,5272,Unkown,English,Canada,14/03/2011
42,Filmbox HD,hu,5273,Unkown,English,Canada,28/02/2011
42,Filmbox HD,hu,5274,Color,English,Canada,11/01/2010
42,Filmbox HD,hu,5275,Unkown,English,Canada,03/01/2011
42,Filmbox HD,hu,5276,Unkown,English,Canada,31/01/2011
42,Filmbox HD,hu,5277,Unkown,English,Canada,17/01/2011
42,Filmbox HD,hu,5278,Color,English,Canada,08/03/2010
42,Filmbox HD,hu,5279,Unkown,English,Canada,14/02/2011
42,Filmbox HD,hu,5280,Unkown,English,Canada,21/02/2011
42,Filmbox HD,hu,5281,Unkown,English,Canada,21/03/2011
42,Filmbox HD,hu,5282,Color,English,Canada,12/04/2010
42,Filmbox HD,hu,5283,Color,English,Canada,15/03/2010
73,Danmarks Radio (DR),dk,5333,Color,Danish,Unkown,01/01/1800
128,TV2 Danmark,dk,5334,Color,Danish,Denmark,29/04/1998
197,Sveriges Television (SVT),se,5341,Color,Swedish,Sweden,30/08/2009
197,Sveriges Television (SVT),se,5342,Color,Swedish,Sweden,22/11/2009
197,Sveriges Television (SVT),se,5343,Color,Swedish,Sweden,25/10/2009
197,Sveriges Television (SVT),se,5344,Color,Swedish,Sweden,06/09/2009
197,Sveriges Television (SVT),se,5345,Color,Swedish,Sweden,15/11/2009
197,Sveriges Television (SVT),se,5346,Color,Swedish,Sweden,13/09/2009
197,Sveriges Television (SVT),se,5347,Color,Swedish,Sweden,30/08/2009
197,Sveriges Television (SVT),se,5348,Color,Swedish,Sweden,18/10/2009
197,Sveriges Television (SVT),se,5349,Color,Swedish,Sweden,20/09/2009
197,Sveriges Television (SVT),se,5350,Color,Swedish,Sweden,08/11/2009
197,Sveriges Television (SVT),se,5351,Color,Swedish,Sweden,29/11/2009
197,Sveriges Television (SVT),se,5352,Color,Swedish,Sweden,27/09/2009
197,Sveriges Television (SVT),se,5353,Color,Swedish,Sweden,01/11/2009
197,Sveriges Television (SVT),se,5354,Color,Swedish,Sweden,04/10/2009
64,Televisió de Catalunya (TV3),es,5355,Color,Catalan,Spain,06/10/2005
300,Canal Sur Televisión,es,5367,Color,Spanish,Spain,03/03/2006
301,SKAI,gr,5369,Color,Greek,Greece,25/01/2011
197,Sveriges Television (SVT),se,5370,Color,Swedish,Sweden,16/02/2009
302,Yleisradio (YLE),fi,5370,Color,Swedish,Sweden,16/02/2009
303,ESPN2 Network,us,5379,Color,English,USA,13/07/2007
290,NBC Sports,us,5379,Color,English,USA,13/07/2007
189,Channel 5 Television,gb,5380,Color,English,UK,10/11/2003
269,Société Radio-Canada,ca,5383,Color,French,Canada,02/02/2011
288,France 3 (FR 3),fr,5404,Color,French,France,06/05/1986
304,France Regions 3 (FR3),fr,5404,Color,French,France,06/05/1986
39,BBC Scotland,gb,5461,Color,English,UK,29/12/2011
305,Australian Broadcasting Corporation (ABC),au,5463,Color,English,Australia,27/06/1982
306,TG4,ie,5464,Color,English,Ireland,13/09/2010
307,South African Broadcasting Corporation (SABC),za,5486,Color,English,South Africa,11/11/1984
181,Fuji Television Network,jp,5487,Color,Japanese,Japan,16/04/2010
308,Pro-TV,ru,5489,Color,Russian,Russia,03/05/2011
253,Arbeitsgemeinschaft der öffentlich-rechtlichen Rundfunkanstalten der Bundesrepublik Deutschland (ARD),de,5490,Black and White,German,Germany,04/04/2005
19,National Broadcasting Company (NBC),us,5494,Black and White,English,USA,30/09/1947
160,American Broadcasting Company (ABC),us,5502,Black and White,English,USA,06/10/1948
6,Columbia Broadcasting System (CBS),us,5502,Black and White,English,USA,06/10/1948
309,Dumont,,5502,Black and White,English,USA,06/10/1948
19,National Broadcasting Company (NBC),us,5502,Black and White,English,USA,06/10/1948
19,National Broadcasting Company (NBC),us,5509,Black and White,English,USA,05/10/1949
290,NBC Sports,us,5515,Black and White,English,USA,13/10/1950
290,NBC Sports,us,5520,Black and White,English,USA,04/10/1951
310,NBC Sports Special,,5527,Black and White,English,USA,01/10/1952
310,NBC Sports Special,,5535,Black and White,English,USA,30/09/1953
310,NBC Sports Special,,5542,Black and White,English,USA,29/09/1954
310,NBC Sports Special,,5547,Color,English,USA,28/09/1955
310,NBC Sports Special,,5555,Color,English,USA,03/10/1956
19,National Broadcasting Company (NBC),us,5563,Black and White,English,USA,02/10/1957
19,National Broadcasting Company (NBC),us,5571,Black and White,English,USA,13/10/1958
310,NBC Sports Special,,5579,Color,English,USA,01/10/1959
160,American Broadcasting Company (ABC),us,5586,Unkown,English,USA,26/09/1960
6,Columbia Broadcasting System (CBS),us,5586,Unkown,English,USA,26/09/1960
19,National Broadcasting Company (NBC),us,5586,Unkown,English,USA,26/09/1960
310,NBC Sports Special,,5591,Unkown,English,USA,05/10/1960
19,National Broadcasting Company (NBC),us,5599,Unkown,English,USA,04/10/1961
19,National Broadcasting Company (NBC),us,5605,Unkown,English,USA,04/10/1962
310,NBC Sports Special,,5613,Color,English,USA,02/10/1963
19,National Broadcasting Company (NBC),us,5618,Unkown,English,USA,07/10/1964
310,NBC Sports Special,,5626,Color,English,USA,06/10/1965
310,NBC Sports Special,,5634,Color,English,USA,05/10/1966
19,National Broadcasting Company (NBC),us,5639,Color,English,USA,13/10/1967
19,National Broadcasting Company (NBC),us,5647,Color,English,USA,02/10/1968
290,NBC Sports,us,5655,Color,English,USA,04/10/1969
19,National Broadcasting Company (NBC),us,5659,Unkown,English,USA,04/10/1969
19,National Broadcasting Company (NBC),us,5663,Color,English,USA,11/10/1969
310,NBC Sports Special,,5669,Color,English,USA,03/10/1970
310,NBC Sports Special,,5673,Color,English,USA,03/10/1970
19,National Broadcasting Company (NBC),us,5677,Color,English,USA,10/10/1970
290,NBC Sports,us,5683,Color,English,USA,03/10/1971
19,National Broadcasting Company (NBC),us,5687,Color,English,USA,02/10/1971
19,National Broadcasting Company (NBC),us,5692,Color,English,USA,09/10/1971
290,NBC Sports,us,5700,Color,English,USA,07/10/1972
19,National Broadcasting Company (NBC),us,5706,Color,English,USA,07/10/1972
310,NBC Sports Special,,5712,Color,English,USA,14/10/1972
290,NBC Sports,us,5720,Color,English,USA,06/10/1973
19,National Broadcasting Company (NBC),us,5726,Color,English,USA,06/10/1973
19,National Broadcasting Company (NBC),us,5732,Color,English,USA,13/10/1973
290,NBC Sports,us,5740,Color,English,USA,05/10/1974
19,National Broadcasting Company (NBC),us,5745,Color,English,USA,05/10/1974
19,National Broadcasting Company (NBC),us,5750,Color,English,USA,12/10/1974
290,NBC Sports,us,5756,Color,English,USA,04/10/1975
19,National Broadcasting Company (NBC),us,5760,Color,English,USA,04/10/1975
19,National Broadcasting Company (NBC),us,5764,Color,English,USA,11/10/1975
311,ABC Sports,us,5772,Color,English,USA,09/10/1976
311,ABC Sports,us,5778,Color,English,USA,09/10/1976
160,American Broadcasting Company (ABC),us,5782,Color,English,USA,23/09/1976
6,Columbia Broadcasting System (CBS),us,5782,Color,English,USA,23/09/1976
19,National Broadcasting Company (NBC),us,5782,Color,English,USA,23/09/1976
312,Public Broadcasting Service (PBS),us,5782,Color,English,USA,23/09/1976
313,CBS News,us,5785,Color,English,USA,22/10/1976
314,National Broadcasting Company (NBC) Sports,us,5786,Color,English,USA,15/10/1976
290,NBC Sports,us,5791,Color,English,USA,05/10/1977
310,NBC Sports Special,,5797,Color,English,USA,04/10/1977
160,American Broadcasting Company (ABC),us,5802,Color,English,USA,11/10/1977
311,ABC Sports,us,5807,Color,English,USA,03/10/1978
311,ABC Sports,us,5812,Color,English,USA,04/10/1978
310,NBC Sports Special,,5817,Color,English,USA,03/10/1979
19,National Broadcasting Company (NBC),us,5822,Color,English,USA,02/10/1979
160,American Broadcasting Company (ABC),us,5826,Color,English,USA,08/10/1980
160,American Broadcasting Company (ABC),us,5830,Color,English,USA,07/10/1980
6,Columbia Broadcasting System (CBS),us,5836,Color,English,USA,21/09/1980
19,National Broadcasting Company (NBC),us,5836,Color,English,USA,21/09/1980
6,Columbia Broadcasting System (CBS),us,5837,Unkown,English,USA,21/09/1980
19,National Broadcasting Company (NBC),us,5837,Unkown,English,USA,21/09/1980
160,American Broadcasting Company (ABC),us,5838,Unkown,English,USA,28/10/1980
6,Columbia Broadcasting System (CBS),us,5838,Unkown,English,USA,28/10/1980
19,National Broadcasting Company (NBC),us,5838,Unkown,English,USA,28/10/1980
312,Public Broadcasting Service (PBS),us,5838,Unkown,English,USA,28/10/1980
315,Entertainment & Sports Programming Network (ESPN),us,5839,Color,English,USA,13/09/1980
310,NBC Sports Special,,5840,Color,English,USA,14/10/1980
19,National Broadcasting Company (NBC),us,5846,Color,English,USA,13/10/1981
19,National Broadcasting Company (NBC),us,5850,Color,English,USA,13/10/1981
160,American Broadcasting Company (ABC),us,5856,Color,English,USA,20/10/1981
160,American Broadcasting Company (ABC),us,5862,Color,English,USA,05/10/1982
315,Entertainment & Sports Programming Network (ESPN),us,5868,Color,English,USA,13/09/1982
311,ABC Sports,us,5869,Color,English,USA,07/10/1982
19,National Broadcasting Company (NBC),us,5873,Color,English,USA,13/10/1982
290,NBC Sports,us,5881,Color,English,USA,05/10/1983
19,National Broadcasting Company (NBC),us,5886,Color,English,USA,04/10/1983
311,ABC Sports,us,5891,Color,English,USA,11/10/1983
160,American Broadcasting Company (ABC),us,5897,Color,English,USA,02/10/1984
316,C-SPAN,us,5901,Color,English,USA,16/07/1984
6,Columbia Broadcasting System (CBS),us,5908,Color,English,USA,15/05/1984
317,ESPN,us,5908,Color,English,USA,15/05/1984
318,USA,,5908,Color,English,USA,15/05/1984
311,ABC Sports,us,5902,Color,English,USA,02/10/1984
160,American Broadcasting Company (ABC),us,5909,Color,English,USA,07/10/1984
27,British Broadcasting Corporation (BBC),gb,5909,Color,English,USA,07/10/1984
316,C-SPAN,us,5909,Color,English,USA,07/10/1984
319,Cable News Network (CNN),us,5909,Color,English,USA,07/10/1984
6,Columbia Broadcasting System (CBS),us,5909,Color,English,USA,07/10/1984
320,Independent Television News (ITN),gb,5909,Color,English,USA,07/10/1984
19,National Broadcasting Company (NBC),us,5909,Color,English,USA,07/10/1984
312,Public Broadcasting Service (PBS),us,5909,Color,English,USA,07/10/1984
313,CBS News,us,5911,Color,English,USA,21/10/1984
316,C-SPAN,us,5912,Color,English,USA,20/08/1984
19,National Broadcasting Company (NBC),us,5919,Color,English,USA,08/10/1985
315,Entertainment & Sports Programming Network (ESPN),us,5927,Color,English,USA,31/05/1985
19,National Broadcasting Company (NBC),us,5928,Color,English,USA,09/10/1985
311,ABC Sports,us,5936,Color,English,USA,07/10/1986
6,Columbia Broadcasting System (CBS),us,5951,Color,English,USA,13/05/1986
136,Turner Broadcasting System (TBS),us,5951,Color,English,USA,13/05/1986
160,American Broadcasting Company (ABC),us,5944,Color,English,USA,08/10/1986
19,National Broadcasting Company (NBC),us,5952,Color,English,USA,18/10/1986
321,RCA/Columbia Pictures Home Video,us,5952,Color,English,USA,18/10/1986
322,NBC News,us,5956,Color,English,USA,10/09/1986
19,National Broadcasting Company (NBC),us,5957,Color,English,USA,07/10/1987
19,National Broadcasting Company (NBC),us,5963,Color,English,USA,06/10/1987
311,ABC Sports,us,5967,Color,English,USA,05/10/1988
160,American Broadcasting Company (ABC),us,5972,Color,English,USA,04/10/1988
160,American Broadcasting Company (ABC),us,5978,Color,English,USA,25/09/1988
316,C-SPAN,us,5978,Color,English,USA,25/09/1988
319,Cable News Network (CNN),us,5978,Color,English,USA,25/09/1988
6,Columbia Broadcasting System (CBS),us,5978,Color,English,USA,25/09/1988
19,National Broadcasting Company (NBC),us,5978,Color,English,USA,25/09/1988
323,Mitteldeutscher Rundfunk (MDR),de,5981,Color,German,Germany,17/03/2009
310,NBC Sports Special,,5982,Color,English,USA,03/10/1989
19,National Broadcasting Company (NBC),us,5988,Color,English,USA,04/10/1989
311,ABC Sports,us,5991,Color,English,USA,14/10/1989
3,Generalization Y Entertainment,us,44,Color,English,USA,24/04/2013
3,Generalization Y Entertainment,us,45,Unkown,English,USA,24/04/2013
3,Generalization Y Entertainment,us,46,Unkown,English,USA,08/05/2013
3,Generalization Y Entertainment,us,48,Unkown,English,USA,22/05/2013
11,Warner Bros. Television,us,50,Color,English,Unkown,01/01/1800
11,Warner Bros. Television,us,51,Color,English,Canada,14/10/2010
11,Warner Bros. Television,us,52,Color,English,Canada,20/01/2011
11,Warner Bros. Television,us,53,Color,English,Canada,04/11/2010
11,Warner Bros. Television,us,54,Color,English,Canada,28/10/2010
11,Warner Bros. Television,us,55,Color,English,Canada,27/01/2011
11,Warner Bros. Television,us,56,Color,English,Canada,16/12/2010
11,Warner Bros. Television,us,57,Color,English,Canada,06/01/2011
11,Warner Bros. Television,us,58,Color,English,Canada,10/02/2011
11,Warner Bros. Television,us,59,Color,English,Canada,18/11/2010
11,Warner Bros. Television,us,60,Color,English,Canada,21/10/2010
11,Warner Bros. Television,us,61,Color,English,Canada,23/09/2010
11,Warner Bros. Television,us,62,Color,English,Cambodia,13/01/2011
11,Warner Bros. Television,us,63,Color,English,Canada,11/11/2010
11,Warner Bros. Television,us,64,Color,English,Canada,07/10/2010
11,Warner Bros. Television,us,65,Color,English,Canada,03/02/2011
11,Warner Bros. Television,us,66,Color,English,Canada,17/02/2011
11,Warner Bros. Television,us,67,Color,English,Canada,30/09/2010
11,Warner Bros. Television,us,68,Color,English,Canada,09/12/2010
10,Lorimar Telepictures,us,69,Color,English,Unkown,01/01/1800
4077,WGN,us,84,Color,English,Unkown,01/01/1800
20,MTV Networks,us,94,Color,English,USA,13/10/2005
5855,Pie Town Productions,us,118,Color,English,USA,24/04/2002
22,NYC TV,us,228,Color,English,USA,24/01/2003
687,Paramount Television,us,272,Color,English,USA,26/01/1979
687,Paramount Television,us,273,Color,English,USA,26/01/1979
687,Paramount Television,us,279,Color,English,USA,09/03/1979
25,VH1 Classic,us,283,Color,English,USA,22/05/2009
27,British Broadcasting Corporation (BBC),gb,284,Color,English,UK,30/12/1982
27,British Broadcasting Corporation (BBC),gb,286,Color,English,UK,07/12/1992
27,British Broadcasting Corporation (BBC),gb,290,Color,English,UK,14/12/1992
27,British Broadcasting Corporation (BBC),gb,307,Color,English,UK,09/11/1992
27,British Broadcasting Corporation (BBC),gb,320,Color,English,UK,16/11/1992
27,British Broadcasting Corporation (BBC),gb,329,Color,English,UK,23/11/1992
27,British Broadcasting Corporation (BBC),gb,350,Color,English,UK,30/11/1992
37,Komuna,rs,398,Color,Serbo-Croatian,Serbia,20/06/2000
674,Sylvester Productions,be,404,Color,Dutch,Belgium,23/12/2007
40,Astromax Entertainment,dk,579,Black and White,English,Denmark,01/01/2012
40,Astromax Entertainment,dk,580,Black and White,English,USA,01/01/2012
439,Sony Pictures Television,us,596,Color,English,USA,13/09/2006
439,Sony Pictures Television,us,597,Color,English,USA,21/03/2010
439,Sony Pictures Television,us,601,Color,English,USA,18/04/2010
439,Sony Pictures Television,us,606,Color,English,USA,14/03/2007
439,Sony Pictures Television,us,607,Color,English,Germany,01/03/2010
439,Sony Pictures Television,us,608,Color,English,USA,03/10/2007
439,Sony Pictures Television,us,609,Color,English,Germany,25/02/2010
439,Sony Pictures Television,us,610,Color,English,USA,21/12/2006
439,Sony Pictures Television,us,618,Color,English,USA,04/04/2010
439,Sony Pictures Television,us,619,Color,English,USA,18/01/2007
439,Sony Pictures Television,us,620,Color,English,USA,26/09/2007
439,Sony Pictures Television,us,622,Color,English,USA,21/03/2007
439,Sony Pictures Television,us,633,Color,English,USA,19/09/2007
439,Sony Pictures Television,us,644,Color,English,USA,23/04/2008
439,Sony Pictures Television,us,645,Unkown,English,USA,14/02/2010
439,Sony Pictures Television,us,646,Color,English,USA,30/04/2008
439,Sony Pictures Television,us,649,Color,English,USA,11/04/2007
439,Sony Pictures Television,us,651,Color,English,USA,04/04/2007
439,Sony Pictures Television,us,652,Color,English,USA,04/01/2007
439,Sony Pictures Television,us,653,Color,English,USA,23/05/2010
439,Sony Pictures Television,us,654,Color,English,USA,08/02/2007
439,Sony Pictures Television,us,656,Color,English,USA,25/12/2009
439,Sony Pictures Television,us,657,Color,English,USA,21/02/2010
439,Sony Pictures Television,us,658,Color,English,USA,28/03/2007
439,Sony Pictures Television,us,659,Color,English,USA,01/02/2007
439,Sony Pictures Television,us,660,Color,English,USA,07/03/2010
