subject_1,subject_2,<wasBornOnDate>_1,<wasBornOnDate>_2,<hasHeight>,<diedOnDate>_1,<diedOnDate>_2
6,46,57,48,-1,1,2
6,47,100,9,-1,1,2
6,48,108,4,-1,1,2
6,49,101,18,-1,1,2
6,50,86,8,-1,1,2
6,51,72,24,-1,1,2
6,52,54,103,-1,1,2
6,53,105,63,-1,1,2
6,54,82,16,-1,1,2
6,55,91,4,-1,1,2
6,56,75,23,-1,1,2
6,57,37,52,-1,1,2
6,58,81,105,-1,1,2
6,59,70,18,-1,1,2
6,60,74,14,-1,1,2
6,61,54,12,-1,54,69
6,62,61,13,-1,61,33
6,63,70,108,-1,1,2
6,64,84,66,-1,1,2
6,65,94,119,-1,1,2
6,66,36,19,-1,62,14
6,67,70,33,-1,1,2
6,68,47,106,-1,32,6
6,69,74,19,-1,67,46
6,70,101,111,-1,1,2
6,71,78,118,-1,1,2
6,72,84,48,-1,1,2
6,73,100,100,-1,1,2
6,74,22,56,-1,39,44
6,75,14,111,-1,32,54
6,76,68,4,-1,1,2
6,77,65,28,-1,1,2
6,78,28,67,-1,32,58
6,79,80,21,-1,1,2
6,80,108,25,-1,1,2
6,81,116,79,-1,1,2
6,82,108,68,-1,1,2
6,83,113,108,-1,1,2
6,84,116,80,-1,1,2
6,85,100,89,-1,1,2
6,86,31,12,-1,43,50
6,87,102,1,-1,1,2
6,88,83,67,-1,61,33
6,89,78,96,-1,1,2
6,90,114,52,-1,1,2
6,91,110,116,-1,1,2
6,92,91,113,-1,1,2
6,93,74,110,-1,1,2
6,94,112,76,-1,1,2
6,95,60,67,-1,1,2
6,96,82,119,-1,1,2
6,97,42,35,-1,1,2
6,98,48,113,-1,1,2
6,99,54,26,-1,72,32
6,100,35,82,-1,74,51
6,101,97,7,-1,1,2
6,102,81,33,-1,1,2
6,103,79,58,-1,1,2
6,104,24,119,-1,70,31
6,105,101,41,-1,1,2
6,106,76,52,-1,1,2
6,107,10,68,-1,37,3
6,108,111,21,-1,1,2
6,109,91,21,-1,1,2
6,110,81,122,-1,1,2
6,111,77,53,-1,1,2
6,112,61,41,-1,1,2
6,113,54,4,-1,1,2
6,114,65,64,-1,1,2
6,115,29,67,-1,66,30
6,116,50,40,-1,1,2
6,117,50,14,-1,53,17
6,118,17,101,-1,50,70
6,119,2,87,-1,3,37
6,120,53,98,-1,1,2
6,121,29,76,-1,60,42
6,122,69,33,-1,1,2
6,123,102,25,-1,1,2
6,124,16,15,-1,23,10
6,125,23,53,-1,52,71
6,126,55,34,-1,1,2
6,127,54,13,63,38,9
6,128,54,123,-1,1,2
6,129,32,60,-1,73,13
6,130,54,104,-1,1,2
6,131,42,11,-1,69,59
6,132,48,10,-1,1,2
6,133,90,97,-1,1,2
6,134,1,110,-1,7,36
6,135,78,30,-1,1,2
6,136,62,37,-1,1,2
6,137,6,63,-1,14,15
6,138,88,4,-1,1,2
6,139,13,42,-1,21,30
6,140,79,66,-1,1,2
6,141,66,16,-1,1,2
6,142,31,38,-1,66,19
6,143,95,2,-1,59,74
6,144,57,81,37,28,48
6,145,66,98,-1,1,2
6,146,73,34,-1,1,2
6,147,59,63,-1,1,2
6,148,85,70,-1,1,2
6,149,95,96,-1,1,2
6,150,79,121,-1,1,2
6,151,99,99,-1,1,2
6,152,36,96,-1,56,46
6,153,87,65,-1,64,49
6,154,95,1,-1,1,2
6,155,72,87,-1,1,2
6,156,113,81,-1,1,2
6,157,103,47,-1,1,2
6,158,12,71,-1,20,57
6,159,69,16,-1,1,2
6,160,90,104,-1,1,2
6,161,36,72,-1,63,20
6,162,61,111,-1,1,2
6,163,47,60,-1,1,2
6,164,78,57,-1,1,2
6,165,69,121,-1,1,2
6,166,97,109,-1,1,2
6,167,84,15,-1,1,2
6,168,88,41,-1,1,2
6,169,76,52,-1,1,2
6,170,100,80,-1,1,2
6,171,59,89,-1,1,2
6,172,40,49,-1,72,63
6,173,35,53,-1,73,69
6,174,62,37,-1,1,2
6,175,67,81,-1,1,2
6,176,18,82,-1,54,51
7,1,107,122,-1,1,2
7,2,73,98,-1,1,2
7,3,53,55,-1,63,63
7,4,94,102,-1,1,2
7,5,104,110,-1,1,2
7,6,95,51,-1,1,2
7,7,51,37,-1,1,2
7,8,82,89,-1,1,2
7,9,87,36,-1,1,2
7,10,47,79,-1,1,2
7,11,76,52,-1,1,2
7,12,27,43,-1,28,16
7,13,26,41,-1,45,28
7,14,105,51,-1,1,2
7,15,93,123,-1,1,2
7,16,94,86,-1,1,2
7,17,84,18,-1,1,2
7,18,50,20,-1,36,74
7,19,8,96,-1,7,64
7,20,45,80,-1,62,65
7,21,36,32,-1,21,70
7,22,15,2,-1,36,35
7,23,68,42,-1,1,2
7,24,51,113,-1,66,30
7,25,37,71,-1,1,2
7,26,85,31,-1,1,2
7,27,90,13,-1,1,2
7,28,123,67,-1,1,2
7,29,55,79,-1,1,2
7,30,74,123,-1,1,2
7,31,35,88,-1,70,41
7,32,76,2,-1,1,2
7,33,115,46,-1,1,2
7,34,31,68,-1,72,72
7,35,106,92,-1,1,2
7,36,120,52,-1,1,2
7,37,116,101,-1,1,2
7,38,106,63,-1,1,2
7,39,52,25,-1,1,2
7,40,85,10,-1,1,2
7,41,95,50,-1,1,2
7,42,107,36,-1,64,21
7,43,106,43,-1,1,2
7,44,75,67,-1,1,2
7,45,62,44,-1,56,9
7,46,90,25,-1,1,2
7,47,35,21,-1,42,11
7,48,67,4,-1,1,2
7,49,68,71,-1,21,7
7,50,77,68,-1,1,2
7,51,27,94,-1,66,66
7,52,12,20,-1,39,14
7,53,37,70,-1,71,10
7,54,14,19,-1,39,17
7,55,37,84,-1,1,2
7,56,44,39,-1,1,2
7,57,59,23,-1,1,2
7,58,20,36,-1,16,26
7,59,76,11,-1,51,45
7,60,16,112,-1,59,5
7,61,51,39,-1,1,2
7,62,7,73,-1,29,19
7,63,7,78,-1,11,2
7,64,119,123,-1,1,2
7,65,74,123,-1,1,2
7,66,88,95,-1,1,2
7,67,76,10,-1,1,2
7,68,86,16,-1,1,2
7,69,100,118,-1,1,2
7,70,32,87,-1,69,21
7,71,46,10,-1,1,2
7,72,60,78,-1,1,2
7,73,117,2,-1,1,2
7,74,105,84,-1,1,2
7,75,79,66,-1,1,2
7,76,110,76,29,1,2
7,77,79,73,-1,1,2
7,78,48,1,-1,1,2
7,79,69,52,-1,1,2
7,80,31,25,-1,70,2
7,81,42,80,-1,69,28
7,82,72,91,-1,1,2
7,83,17,63,-1,47,42
7,84,65,112,-1,1,2
7,85,69,27,-1,1,2
7,86,17,66,-1,24,17
7,87,37,51,-1,1,2
7,88,79,39,-1,1,2
7,89,32,7,-1,1,2
7,90,11,33,-1,25,66
7,91,55,46,-1,1,2
7,92,30,5,-1,54,27
7,93,65,101,-1,1,2
7,94,27,84,-1,51,55
7,95,33,122,-1,74,2
7,96,70,104,-1,46,74
7,97,32,64,-1,51,36
7,98,63,112,-1,1,2
7,99,22,72,-1,55,58
7,100,34,86,-1,1,2
7,101,22,59,-1,66,9
7,102,25,66,-1,59,39
7,103,20,51,-1,13,70
7,104,5,118,-1,22,66
7,105,40,106,-1,74,26
7,106,15,85,-1,48,11
7,107,15,86,-1,38,37
7,108,54,40,-1,1,2
7,109,20,34,-1,38,7
7,110,66,87,-1,1,2
7,111,110,84,-1,1,2
7,112,87,65,-1,1,2
7,113,89,84,-1,1,2
7,114,113,108,-1,1,2
7,115,120,64,-1,1,2
7,116,100,27,-1,1,2
7,117,23,106,-1,19,35
7,118,89,93,-1,1,2
7,119,58,103,-1,1,2
7,120,111,86,-1,1,2
7,121,104,42,-1,1,2
7,122,106,104,-1,1,2
7,123,22,44,-1,1,2
7,124,2,103,-1,11,8
7,125,9,51,-1,34,65
7,126,90,97,-1,1,2
7,127,78,69,-1,1,2
7,128,95,61,-1,1,2
7,129,18,54,-1,38,64
7,130,59,88,-1,1,2
7,131,108,42,-1,1,2
7,132,97,27,-1,1,2
7,133,3,51,-1,16,3
7,134,89,75,-1,1,2
7,135,97,27,-1,1,2
7,136,108,39,-1,1,2
7,137,112,69,-1,1,2
7,138,96,71,-1,1,2
7,139,64,68,-1,1,2
7,140,96,26,-1,1,2
7,141,83,63,-1,1,2
7,142,1,50,-1,5,47
7,143,113,38,-1,1,2
7,144,111,105,23,1,2
7,145,1,111,-1,5,64
7,146,73,73,-1,1,2
7,147,20,2,-1,60,34
7,148,47,48,-1,1,2
7,149,40,98,-1,72,18
7,150,100,69,-1,1,2
7,151,111,22,-1,1,2
7,152,82,60,-1,1,2
7,153,97,122,-1,1,2
7,154,18,84,-1,52,9
7,155,12,23,-1,3,63
7,156,52,14,-1,67,25
7,157,87,35,-1,1,2
7,158,106,9,-1,1,2
7,159,15,6,-1,18,60
7,160,42,65,-1,1,2
7,161,40,23,-1,1,2
7,162,111,14,-1,1,2
7,163,117,116,-1,1,2
7,164,63,2,-1,1,2
7,165,43,119,-1,64,24
7,166,97,103,-1,1,2
7,167,45,50,-1,1,2
7,168,38,43,-1,55,6
7,169,99,37,-1,1,2
7,170,102,29,-1,1,2
7,171,1,62,-1,2,31
7,172,106,7,-1,1,2
7,173,12,90,-1,30,64
7,174,82,49,-1,56,38
7,175,44,45,-1,65,24
7,176,48,60,-1,35,8
8,1,106,71,-1,1,2
8,2,45,70,-1,1,2
8,3,115,67,-1,1,2
8,4,47,76,-1,1,2
8,5,100,64,-1,70,46
8,6,4,114,-1,19,9
8,7,38,81,-1,1,2
8,8,80,51,30,1,2
8,9,75,6,-1,61,45
8,10,102,60,-1,1,2
8,11,49,96,-1,1,2
8,12,119,10,-1,1,2
8,13,92,66,-1,1,2
8,14,110,93,-1,1,2
8,15,112,17,-1,1,2
8,16,15,70,-1,39,2
8,17,90,97,-1,1,2
8,18,63,13,-1,1,2
8,19,50,103,-1,1,2
8,20,108,100,-1,1,2
8,21,111,42,-1,1,2
8,22,94,96,-1,1,2
8,23,103,113,-1,1,2
8,24,20,12,-1,68,16
8,25,111,83,-1,1,2
8,26,2,11,-1,3,15
8,27,26,41,-1,1,2
8,28,108,93,-1,1,2
8,29,49,112,-1,1,2
8,30,71,22,-1,1,2
8,31,109,105,-1,1,2
8,32,87,111,-1,1,2
8,33,28,69,-1,59,42
8,34,101,97,-1,1,2
8,35,24,57,-1,59,34
8,36,65,46,-1,1,2
8,37,23,53,-1,59,42
8,38,87,10,-1,1,2
8,39,71,68,-1,1,2
8,40,68,23,-1,1,2
8,41,53,58,-1,1,2
8,42,60,119,-1,1,2
8,43,55,93,-1,1,2
8,44,37,64,-1,53,50
8,45,27,100,-1,30,24
8,46,80,108,-1,1,2
8,47,75,61,-1,1,2
8,48,25,40,-1,8,65
8,49,57,72,-1,1,2
8,50,94,45,-1,1,2
8,51,80,5,-1,1,2
8,52,70,39,-1,1,2
8,53,36,27,-1,63,22
8,54,23,47,-1,50,16
8,55,40,32,-1,48,22
8,56,107,10,-1,1,2
8,57,84,93,-1,1,2
8,58,111,85,-1,1,2
8,59,37,93,-1,1,2
8,60,84,49,-1,1,2
8,61,30,56,-1,73,47
8,62,27,60,-1,1,2
8,63,102,33,-1,1,2
8,64,63,122,-1,71,14
8,65,74,119,-1,1,2
8,66,63,6,-1,1,2
8,67,56,50,-1,1,2
8,68,82,11,-1,1,2
8,69,85,11,-1,1,2
8,70,92,62,-1,1,2
8,71,30,39,-1,54,57
8,72,35,6,-1,71,56
8,73,71,41,-1,1,2
8,74,26,74,-1,56,60
8,75,71,89,-1,1,2
8,76,34,63,-1,33,3
8,77,11,103,-1,35,46
8,78,57,77,-1,1,2
8,79,16,24,-1,33,25
8,80,22,108,-1,38,49
8,81,113,76,-1,1,2
8,82,28,69,-1,1,2
8,83,60,68,31,1,2
8,84,28,72,-1,1,2
8,85,55,41,-1,1,2
8,86,120,94,-1,1,2
8,87,43,69,-1,1,2
8,88,48,59,-1,1,2
8,89,77,35,-1,1,2
8,90,41,6,-1,16,56
8,91,57,65,-1,1,2
8,92,38,59,-1,1,2
8,93,39,41,-1,1,2
8,94,23,22,-1,1,2
8,95,29,89,-1,69,14
8,96,10,16,-1,16,64
8,97,5,24,-1,21,24
8,98,19,48,-1,39,7
8,99,19,55,-1,54,51
8,100,72,24,-1,1,2
8,101,115,71,-1,1,2
8,102,45,115,-1,1,2
8,103,68,108,-1,1,2
8,104,56,59,-1,64,39
8,105,92,61,-1,1,2
8,106,49,88,-1,67,59
8,107,64,62,-1,1,2
8,108,87,65,-1,1,2
8,109,24,110,-1,68,48
8,110,61,47,-1,1,31
8,111,43,27,-1,54,40
8,112,101,21,-1,1,2
8,113,3,91,-1,6,57
8,114,66,120,-1,1,2
8,115,33,80,-1,1,2
8,116,110,82,-1,1,2
8,117,37,76,-1,63,49
8,118,60,117,-1,1,2
8,119,108,28,-1,1,2
8,120,14,72,-1,35,55
8,121,91,78,-1,1,2
8,122,94,123,-1,1,2
8,123,62,7,-1,1,2
8,124,5,1,-1,12,10
8,125,36,7,-1,1,2
8,126,97,82,-1,1,2
8,127,80,7,-1,1,2
8,128,14,109,-1,2,10
8,129,55,65,-1,1,2
8,130,11,93,-1,31,42
8,131,38,21,-1,1,2
8,132,75,36,-1,1,2
8,133,120,83,52,1,2
8,134,24,82,-1,61,4
8,135,91,6,-1,1,2
8,136,58,51,-1,1,2
8,137,9,50,-1,31,17
8,138,45,65,-1,69,14
8,139,94,103,-1,1,2
8,140,70,122,-1,65,21
8,141,39,9,-1,45,39
8,142,38,64,-1,52,7
8,143,86,98,-1,1,2
8,144,56,36,-1,1,2
8,145,84,18,-1,1,2
8,146,32,90,-1,66,13
8,147,78,76,-1,1,2
8,148,70,7,-1,1,2
8,149,75,70,-1,1,2
8,150,53,101,-1,1,2
8,151,21,79,-1,36,64
8,152,59,6,-1,1,2
8,153,77,71,-1,1,2
8,154,58,48,-1,1,2
8,155,74,44,-1,1,2
8,156,89,69,-1,1,2
8,157,34,3,-1,54,59
8,158,55,50,-1,1,2
8,159,63,75,-1,1,2
8,160,52,10,-1,1,2
8,161,55,39,-1,1,2
8,162,44,44,-1,1,2
8,163,116,115,-1,1,2
8,164,49,47,-1,1,2
8,165,30,100,-1,38,7
8,166,69,88,-1,1,2
8,167,98,99,-1,1,2
8,168,55,74,-1,1,2
8,169,82,120,-1,1,2
8,170,88,26,-1,1,2
8,171,55,14,-1,42,40
8,172,38,12,-1,37,52
8,173,19,22,-1,34,24
8,174,20,64,-1,48,26
8,175,88,107,-1,1,2
8,176,15,97,-1,8,33
9,1,87,27,-1,1,2
9,2,84,99,-1,1,2
9,3,75,69,-1,1,2
9,4,24,92,-1,48,13
9,5,36,4,-1,52,17
9,6,73,20,-1,1,2
9,7,42,68,-1,1,2
9,8,98,99,-1,1,2
9,9,81,10,-1,1,2
9,10,104,5,-1,1,2
9,11,26,94,-1,52,50
9,12,88,83,-1,1,2
9,13,70,92,-1,1,2
9,14,46,63,-1,1,2
9,15,63,44,-1,1,2
9,16,38,78,-1,1,2
9,17,21,81,-1,33,65
9,18,3,61,-1,16,56
9,19,48,93,-1,1,2
9,20,40,44,57,62,45
9,21,61,28,-1,1,2
9,22,116,59,-1,1,2
9,23,57,72,-1,1,2
9,24,38,112,-1,57,45
9,25,115,105,33,74,4
9,26,74,123,-1,1,2
9,27,37,30,-1,1,2
9,28,76,52,-1,1,2
9,29,61,120,-1,1,2
9,30,65,43,-1,1,2
9,31,106,95,-1,1,2
9,32,86,84,-1,1,2
9,33,97,79,-1,1,2
9,34,109,47,-1,1,2
9,35,112,117,-1,1,2
9,36,97,40,-1,1,2
9,37,28,55,-1,67,8
9,38,2,20,-1,10,36
9,39,101,39,-1,1,2
9,40,77,77,-1,1,2
9,41,51,42,-1,1,2
9,42,17,21,-1,26,21
9,43,61,35,-1,1,2
9,44,14,74,-1,23,40
9,45,35,101,-1,15,25
9,46,54,49,-1,1,2
9,47,62,37,-1,1,2
9,48,26,41,-1,71,6
9,49,70,27,-1,1,2
9,50,30,100,-1,63,20
9,51,4,93,-1,14,2
9,52,33,104,-1,62,5
9,53,23,53,-1,14,48
9,54,31,36,-1,64,29
9,55,89,46,-1,1,2
9,56,50,30,-1,1,2
9,57,64,70,-1,1,2
9,58,85,97,-1,1,2
9,59,104,95,-1,1,2
9,60,95,3,-1,1,2
9,61,61,63,-1,40,64
9,62,93,123,-1,1,2
9,63,58,17,-1,1,2
9,64,95,40,-1,1,2
9,65,7,33,-1,18,12
9,66,77,53,-1,1,2
9,67,17,21,-1,46,47
9,68,94,59,-1,1,2
9,69,63,59,-1,61,33
9,70,18,64,-1,41,21
9,71,64,98,-1,1,2
9,72,114,97,-1,1,2
9,73,106,24,-1,1,2
9,74,109,91,-1,1,2
9,75,121,91,-1,1,2
9,76,59,71,-1,1,2
9,77,111,67,-1,1,2
9,78,53,47,-1,1,2
9,79,117,40,20,1,2
9,80,70,43,-1,1,2
9,81,28,45,-1,18,67
9,82,103,27,-1,1,2
9,83,38,92,-1,1,2
9,84,102,44,-1,1,2
9,85,104,35,-1,1,2
9,86,115,83,-1,1,2
9,87,114,25,-1,1,2
9,88,93,14,-1,1,2
9,89,123,28,-1,1,2
9,90,90,114,-1,1,2
9,91,85,86,-1,1,2
9,92,89,99,-1,1,2
9,93,111,25,-1,1,2
9,94,90,97,-1,1,2
9,95,46,73,-1,1,2
9,96,14,79,-1,54,44
9,97,113,116,-1,1,2
9,98,107,90,-1,1,2
9,99,78,71,-1,1,2
9,100,122,8,-1,1,2
9,101,84,34,-1,1,2
9,102,111,85,-1,1,2
9,103,101,86,-1,1,2
9,104,64,38,-1,1,2
9,105,74,123,-1,1,2
9,106,109,34,-1,1,2
9,107,7,119,-1,11,34
9,108,78,5,-1,1,2
9,109,122,38,-1,1,2
9,110,120,89,-1,1,2
9,111,109,108,-1,1,2
9,112,107,2,-1,1,2
9,113,115,111,-1,1,2
9,114,122,70,-1,1,2
9,115,122,75,-1,1,2
9,116,62,79,-1,1,2
9,117,110,62,-1,1,2
9,118,91,24,-1,1,2
9,119,108,70,-1,1,2
9,120,90,75,-1,1,2
9,121,102,29,-1,1,2
9,122,30,47,-1,1,2
9,123,14,97,-1,48,24
9,124,42,22,-1,1,2
9,125,42,54,-1,70,26
9,126,10,123,-1,28,35
9,127,9,15,-1,37,42
9,128,36,72,-1,1,2
9,129,64,43,-1,1,2
9,130,87,83,-1,1,2
9,131,118,9,-1,1,2
9,132,58,54,-1,1,2
9,133,19,92,-1,25,73
9,134,24,34,-1,42,33
9,135,85,1,-1,1,2
9,136,41,111,-1,1,2
9,137,112,84,-1,1,2
9,138,24,13,-1,1,2
9,139,36,66,-1,1,2
9,140,64,110,-1,1,2
9,141,58,65,-1,1,2
9,142,49,122,-1,1,2
9,143,71,118,-1,1,2
9,144,83,54,-1,1,2
9,145,51,28,-1,1,2
9,146,65,97,-1,1,2
9,147,15,45,-1,24,14
9,148,95,52,-1,1,2
9,149,9,112,-1,15,72
9,150,1,67,-1,4,40
9,151,1,37,-1,5,19
9,152,16,63,-1,34,36
9,153,2,20,-1,1,53
9,154,55,77,-1,1,6
9,155,11,104,-1,8,11
9,156,74,28,-1,1,2
9,157,11,60,-1,10,36
9,158,22,37,-1,56,22
9,159,84,22,-1,1,2
9,160,47,11,-1,63,25
9,161,44,122,-1,72,19
9,162,65,115,-1,1,2
9,163,82,60,-1,1,2
9,164,69,25,-1,1,2
9,165,32,120,37,58,22
9,166,23,40,-1,51,23
9,167,49,4,-1,1,2
9,168,48,66,-1,1,23
9,169,56,115,-1,1,2
9,170,14,66,-1,32,2
9,171,50,97,-1,1,2
9,172,18,39,-1,62,6
9,173,20,34,-1,34,41
9,174,62,16,-1,1,2
9,175,42,119,-1,1,2
9,176,123,89,-1,1,2
10,1,9,62,-1,18,24
10,2,103,67,-1,1,2
10,3,98,23,-1,1,2
10,4,10,14,-1,27,23
10,5,26,41,-1,46,47
10,6,42,94,-1,1,2
10,7,1,92,-1,4,26
10,8,106,48,-1,1,2
10,9,111,17,-1,1,2
10,10,24,63,-1,55,35
10,11,16,97,-1,70,74
10,12,11,119,-1,27,47
10,13,12,107,-1,31,25
10,14,26,119,-1,56,5
10,15,5,45,47,12,33
10,16,5,61,-1,3,69
10,17,52,40,-1,1,2
10,18,19,68,-1,34,44
10,19,1,6,-1,3,49
10,20,13,11,-1,31,27
10,21,20,104,-1,26,45
10,22,36,72,-1,1,2
10,23,15,11,-1,25,46
10,24,6,58,-1,30,35
10,25,60,15,-1,1,2
10,26,7,55,-1,20,48
10,27,7,76,-1,24,31
10,28,2,3,-1,10,53
10,29,82,24,-1,1,2
10,30,79,73,-1,1,2
10,31,68,11,-1,1,2
10,32,6,107,-1,11,42
10,33,22,81,-1,37,50
10,34,3,61,-1,6,58
10,35,63,59,-1,52,71
10,36,2,123,-1,5,1
10,37,25,54,-1,56,23
10,38,73,73,-1,1,2
10,39,123,74,-1,1,2
10,40,71,16,-1,1,2
10,41,110,66,-1,1,2
10,42,111,27,-1,1,2
10,43,67,99,-1,1,2
10,44,115,27,-1,1,2
10,45,109,110,-1,1,2
10,46,105,33,-1,57,49
10,47,107,80,-1,1,2
10,48,117,109,-1,1,2
10,49,119,88,-1,1,2
10,50,114,55,-1,1,2
10,51,119,101,-1,1,2
10,52,112,41,-1,1,2
10,53,116,94,-1,1,2
10,54,123,60,-1,1,2
10,55,108,99,-1,1,2
10,56,71,80,-1,1,2
10,57,105,27,-1,1,2
10,58,113,4,-1,1,2
10,59,113,43,-1,1,2
10,60,111,31,-1,1,2
10,61,123,118,-1,1,2
10,62,85,15,-1,1,2
10,63,108,18,-1,1,2
10,64,96,103,-1,1,2
10,65,82,122,-1,1,2
10,66,80,23,-1,1,2
10,67,111,98,-1,1,2
10,68,108,76,-1,1,2
10,69,107,53,-1,1,2
10,70,114,18,-1,1,2
10,71,104,117,-1,1,2
10,72,109,15,-1,1,2
10,73,119,29,-1,1,2
10,74,98,10,-1,1,2
10,75,107,57,-1,1,2
10,76,106,57,-1,1,2
10,77,100,30,-1,1,2
10,78,108,86,-1,1,2
10,79,98,25,-1,1,2
10,80,121,110,-1,1,2
10,81,110,104,-1,1,2
10,82,17,81,-1,48,64
10,83,54,103,-1,66,41
10,84,100,76,-1,1,2
10,85,99,2,-1,1,2
10,86,98,118,-1,1,2
10,87,121,60,-1,1,2
10,88,85,43,-1,1,2
10,89,95,28,-1,1,2
10,90,111,54,-1,1,2
10,91,104,48,-1,1,2
10,92,18,73,-1,4,51
10,93,103,26,-1,1,2
10,94,90,59,-1,1,2
10,95,53,62,-1,69,61
10,96,17,122,-1,44,8
10,97,67,122,-1,1,2
10,98,13,53,-1,22,34
10,99,37,100,-1,59,42
10,100,53,16,-1,1,2
10,101,30,78,-1,1,2
10,102,89,116,-1,1,2
10,103,82,40,-1,1,2
10,104,53,108,-1,1,2
10,105,79,115,-1,1,2
10,106,90,6,-1,1,2
10,107,46,81,-1,1,2
10,108,120,13,-1,1,2
10,109,122,91,-1,1,2
10,110,8,20,-1,31,54
10,111,71,15,-1,56,53
10,112,16,9,-1,33,39
10,113,100,69,-1,1,2
10,114,124,25,-1,1,2
10,115,103,60,-1,1,2
10,116,4,29,-1,9,32
10,117,120,59,-1,1,2
10,118,109,55,-1,1,2
10,119,26,41,-1,54,51
10,120,81,99,-1,1,2
10,121,30,28,-1,17,4
10,122,23,29,-1,43,55
10,123,40,11,-1,1,2
10,124,98,47,-1,1,2
10,125,98,6,-1,1,2
10,126,104,6,-1,1,2
10,127,66,60,-1,1,2
10,128,26,57,-1,41,67
10,129,6,19,-1,42,1
10,130,31,113,-1,1,2
10,131,96,90,-1,1,2
10,132,22,75,-1,69,7
10,133,121,89,-1,1,2
10,134,110,101,-1,1,2
10,135,123,35,-1,1,2
10,136,95,81,-1,1,2
10,137,42,95,-1,68,31
10,138,68,42,-1,1,2
10,139,65,97,-1,1,2
10,140,1,3,-1,4,67
10,141,124,31,-1,1,2
10,142,13,62,-1,34,41
10,143,84,50,-1,1,2
10,144,86,83,-1,1,2
10,145,30,67,-1,66,46
10,146,53,41,-1,1,2
10,147,88,6,-1,1,2
10,148,90,97,-1,1,2
10,149,68,97,-1,1,2
10,150,103,61,-1,1,2
10,151,121,119,-1,1,2
10,152,114,94,-1,1,2
10,153,96,109,-1,1,2
10,154,118,69,-1,1,2
10,155,102,92,-1,1,2
10,156,121,111,-1,1,2
10,157,104,74,-1,1,2
10,158,46,101,-1,1,2
10,159,50,109,-1,1,2
10,160,110,32,-1,1,2
10,161,103,59,-1,1,2
10,162,27,46,-1,34,52
10,163,118,118,-1,1,2
10,164,57,27,-1,1,2
10,165,39,6,-1,41,34
10,166,109,67,-1,1,2
10,167,38,11,-1,1,2
10,168,105,54,-1,1,2
10,169,35,39,-1,67,9
10,170,66,66,-1,1,2
10,171,71,21,-1,1,2
10,172,59,122,-1,1,2
10,173,105,84,-1,1,2
10,174,33,36,-1,53,64
10,175,16,103,-1,33,10
10,176,101,6,-1,1,2
11,1,82,89,-1,1,2
11,2,106,65,-1,1,2
11,3,112,56,-1,1,2
11,4,83,49,25,1,2
11,5,102,29,-1,1,2
11,6,111,37,-1,1,2
11,7,101,29,-1,1,2
11,8,84,109,-1,1,2
11,9,112,20,-1,38,65
11,10,34,32,-1,23,19
11,11,73,73,-1,1,2
11,12,117,94,-1,1,2
11,13,108,107,15,1,2
11,14,108,72,-1,1,2
11,15,34,43,-1,58,7
11,16,123,42,-1,1,2
11,17,68,3,-1,1,2
11,18,81,10,-1,65,28
11,19,107,63,-1,1,2
11,20,105,73,-1,1,2
11,21,105,56,-1,1,2
11,22,106,66,31,1,2
11,23,42,31,-1,69,29
11,24,94,79,-1,1,2
11,25,71,114,-1,1,68
11,26,101,67,-1,1,2
11,27,82,60,-1,1,2
11,28,14,108,-1,1,2
11,29,101,104,-1,1,2
11,30,120,122,-1,1,2
11,31,90,19,-1,1,2
11,32,116,117,-1,32,35
11,33,55,11,-1,1,2
11,34,94,50,-1,1,2
11,35,123,31,-1,1,2
11,36,89,80,-1,1,2
11,37,116,59,-1,1,2
11,38,124,18,-1,1,2
11,39,46,63,-1,1,2
11,40,87,65,-1,1,2
11,41,26,105,-1,55,26
11,42,11,112,-1,32,31
11,43,18,115,-1,18,33
11,44,79,98,-1,1,2
11,45,94,15,-1,1,2
11,46,101,97,-1,1,2
11,47,105,84,-1,1,2
11,48,78,120,-1,1,2
11,49,106,22,-1,1,2
11,50,111,48,-1,1,2
11,51,73,73,-1,1,2
11,52,53,64,-1,1,2
11,53,69,89,-1,1,2
11,54,43,56,-1,1,2
11,55,55,95,-1,1,2
11,56,37,62,-1,1,2
11,57,45,33,-1,1,2
11,58,37,11,-1,1,2
11,59,30,46,-1,15,40
11,60,80,96,-1,1,2
11,61,27,25,-1,53,72
11,62,21,1,-1,62,68
11,63,46,41,-1,1,2
11,64,52,8,-1,1,2
11,65,48,16,-1,1,2
11,66,53,79,-1,1,2
11,67,45,118,-1,20,19
11,68,32,114,-1,1,2
11,69,69,75,-1,1,2
11,70,73,88,-1,1,2
11,71,37,86,-1,1,2
11,72,71,74,-1,1,2
11,73,55,109,-1,1,2
11,74,45,121,-1,48,31
11,75,69,107,-1,1,2
11,76,5,93,-1,14,55
11,77,51,28,-1,1,2
11,78,39,13,-1,1,2
11,79,79,60,-1,1,2
11,80,64,60,-1,40,4
11,81,26,81,-1,75,6
11,82,57,49,-1,1,2
11,83,56,45,-1,1,2
11,84,36,8,-1,1,2
11,85,58,90,-1,1,2
11,86,29,52,-1,56,29
11,87,14,107,-1,64,64
11,88,90,97,-1,1,2
11,89,34,18,-1,1,2
11,90,47,4,-1,40,56
11,91,8,36,-1,1,56
11,92,24,38,-1,32,28
11,93,34,69,-1,65,20
11,94,42,14,-1,1,2
